,date,county,state,temp_max(C),precip_sum(mm),wind_max(km/h),min_humidity(%),max_humidity(%),mean_humidity(%)
4214,2020-07-07,marion,indiana,28.0,3.0,7.4,45,88,67.0
4215,2020-07-08,marion,indiana,27.8,3.6,6.8,45,88,70.0
4216,2020-07-09,marion,indiana,28.0,0.7,11.6,47,95,70.0
4217,2020-07-10,marion,indiana,26.6,5.1,30.6,43,93,67.0
4218,2020-07-11,marion,indiana,25.7,3.3,19.4,40,78,62.0
4219,2020-07-12,marion,indiana,23.0,10.5,15.9,51,98,79.0
4220,2020-07-13,marion,indiana,22.6,0.0,14.3,44,85,62.0
4221,2020-07-14,marion,indiana,24.4,0.0,9.7,40,83,59.0
4222,2020-07-15,marion,indiana,26.2,0.0,17.5,39,86,58.0
4223,2020-07-16,marion,indiana,25.4,2.0,25.1,52,94,72.0
4224,2020-07-17,marion,indiana,26.3,0.0,8.6,42,92,65.0
4225,2020-07-18,marion,indiana,27.8,0.0,16.1,48,96,70.0
4226,2020-07-19,marion,indiana,28.7,0.5,23.7,49,81,66.0
4227,2020-07-20,marion,indiana,26.2,0.4,13.0,49,88,68.0
4228,2020-07-21,marion,indiana,26.1,1.3,11.8,62,87,72.0
4229,2020-07-22,marion,indiana,24.5,25.0,18.5,67,95,86.0
4230,2020-07-23,marion,indiana,25.4,0.1,12.7,46,96,74.0
4231,2020-07-24,marion,indiana,24.5,0.0,8.7,48,94,70.0
4232,2020-07-25,marion,indiana,25.4,0.0,6.1,46,94,67.0
4233,2020-07-26,marion,indiana,26.8,0.0,11.4,48,89,68.0
4234,2020-07-27,marion,indiana,26.2,14.3,19.4,59,96,79.0
4235,2020-07-28,marion,indiana,25.2,0.1,11.2,42,99,70.0
4236,2020-07-29,marion,indiana,26.2,0.0,8.1,43,86,62.0
4237,2020-07-30,marion,indiana,23.2,18.7,15.2,65,93,85.0
4238,2020-07-31,marion,indiana,22.8,2.2,16.0,51,92,71.0
4239,2020-08-01,marion,indiana,21.3,19.6,14.3,61,95,85.0
4240,2020-08-02,marion,indiana,22.2,3.3,16.7,53,95,77.0
4241,2020-08-03,marion,indiana,21.8,5.0,9.2,67,96,82.0
4242,2020-08-04,marion,indiana,19.6,0.2,16.0,55,95,76.0
4243,2020-08-05,marion,indiana,18.5,0.0,9.2,45,88,64.0
4244,2020-08-06,marion,indiana,20.0,0.0,9.9,45,79,62.0
4245,2020-08-07,marion,indiana,20.9,0.0,12.7,43,84,64.0
4246,2020-08-08,marion,indiana,22.4,0.0,8.8,47,88,66.0
4247,2020-08-09,marion,indiana,24.9,0.0,16.1,51,85,68.0
4248,2020-08-10,marion,indiana,24.9,6.3,16.2,66,96,84.0
4249,2020-08-11,marion,indiana,24.3,0.0,21.1,52,96,76.0
4250,2020-08-12,marion,indiana,24.5,0.0,9.5,51,88,70.0
4251,2020-08-13,marion,indiana,24.8,0.0,12.7,51,86,68.0
4252,2020-08-14,marion,indiana,25.4,0.1,11.1,46,78,64.0
4253,2020-08-15,marion,indiana,25.5,0.0,7.0,50,98,72.0
4254,2020-08-16,marion,indiana,24.6,0.0,19.8,36,90,65.0
4255,2020-08-17,marion,indiana,24.5,0.0,11.4,41,75,57.0
4256,2020-08-18,marion,indiana,22.7,1.7,17.7,44,89,64.0
4257,2020-08-19,marion,indiana,21.1,0.0,11.9,38,74,55.0
4258,2020-08-20,marion,indiana,21.8,0.0,9.1,41,84,59.0
4259,2020-08-21,marion,indiana,23.0,0.0,10.0,36,89,61.0
4260,2020-08-22,marion,indiana,24.1,0.0,6.9,34,89,60.0
4261,2020-08-23,marion,indiana,25.4,0.0,10.2,41,96,65.0
4262,2020-08-24,marion,indiana,26.5,1.3,14.8,41,86,64.0
4263,2020-08-25,marion,indiana,28.3,0.3,10.5,44,82,64.0
4264,2020-08-26,marion,indiana,27.9,0.0,15.3,40,88,65.0
4265,2020-08-27,marion,indiana,27.0,0.0,18.1,58,86,74.0
4266,2020-08-28,marion,indiana,26.4,0.7,15.2,63,91,78.0
4267,2020-08-29,marion,indiana,25.3,0.0,19.2,43,92,66.0
4268,2020-08-30,marion,indiana,22.0,0.0,10.5,35,73,53.0
4269,2020-08-31,marion,indiana,23.2,0.0,11.5,45,78,62.0
4270,2020-09-01,marion,indiana,24.7,1.1,14.2,55,99,78.0
4271,2020-09-02,marion,indiana,24.4,6.4,19.1,55,95,79.0
4272,2020-09-03,marion,indiana,25.3,0.0,21.3,38,92,67.0
4273,2020-09-04,marion,indiana,21.5,0.0,17.5,26,63,44.0
4274,2020-09-05,marion,indiana,21.7,0.0,19.7,29,70,48.0
4275,2020-09-06,marion,indiana,22.2,0.0,25.9,38,75,58.0
4276,2020-09-07,marion,indiana,24.7,1.0,27.6,56,84,68.0
4277,2020-09-08,marion,indiana,25.6,0.0,13.8,45,90,69.0
4278,2020-09-09,marion,indiana,25.7,0.0,9.4,42,93,65.0
4279,2020-09-10,marion,indiana,23.6,0.0,14.9,58,90,74.0
4280,2020-09-11,marion,indiana,22.2,0.0,13.7,47,86,69.0
4281,2020-09-12,marion,indiana,23.4,0.1,14.3,53,87,70.0
4282,2020-09-13,marion,indiana,22.8,7.5,13.8,52,97,72.0
4283,2020-09-14,marion,indiana,20.0,0.0,14.6,47,91,67.0
4284,2020-09-15,marion,indiana,19.0,0.0,12.8,33,81,58.0
4285,2020-09-16,marion,indiana,19.4,0.0,8.1,33,85,58.0
4286,2020-09-17,marion,indiana,19.2,0.0,19.0,52,80,65.0
4287,2020-09-18,marion,indiana,15.5,0.0,20.0,32,68,50.0
4288,2020-09-19,marion,indiana,13.8,0.0,12.8,30,69,48.0
4289,2020-09-20,marion,indiana,15.7,0.0,16.9,21,60,40.0
4290,2020-09-21,marion,indiana,17.3,0.0,13.1,27,56,41.0
4291,2020-09-22,marion,indiana,18.4,0.0,8.4,39,80,56.0
4292,2020-09-23,marion,indiana,19.4,0.0,9.9,40,80,58.0
4293,2020-09-24,marion,indiana,19.9,0.0,9.0,35,74,53.0
4294,2020-09-25,marion,indiana,20.6,0.0,10.4,37,86,59.0
4295,2020-09-26,marion,indiana,20.8,0.0,21.5,52,96,72.0
4296,2020-09-27,marion,indiana,21.6,0.0,21.5,47,90,68.0
4297,2020-09-28,marion,indiana,16.6,8.6,21.0,44,92,72.0
4298,2020-09-29,marion,indiana,13.8,0.0,15.2,44,87,62.0
4299,2020-09-30,marion,indiana,15.6,0.0,26.3,39,68,54.0
4300,2020-10-01,marion,indiana,13.1,0.3,23.6,33,73,53.0
4301,2020-10-02,marion,indiana,11.4,0.0,12.1,40,95,66.0
4302,2020-10-03,marion,indiana,12.4,0.0,14.6,36,73,54.0
4303,2020-10-04,marion,indiana,11.7,3.2,18.0,50,88,71.0
4304,2020-10-05,marion,indiana,10.5,0.0,11.6,41,85,63.0
4305,2020-10-06,marion,indiana,15.1,0.0,21.2,40,74,57.0
4306,2020-10-07,marion,indiana,19.4,0.0,21.0,37,82,61.0
4307,2020-10-08,marion,indiana,17.4,0.0,11.2,30,66,48.0
4308,2020-10-09,marion,indiana,19.9,0.0,20.2,35,69,54.0
4309,2020-10-10,marion,indiana,21.2,0.0,18.8,60,86,73.0
4310,2020-10-11,marion,indiana,20.9,0.0,18.8,54,97,77.0
4311,2020-10-12,marion,indiana,18.0,7.0,29.0,59,97,84.0
4312,2020-10-13,marion,indiana,14.5,0.0,17.5,28,80,52.0
4313,2020-10-14,marion,indiana,17.2,0.0,28.5,27,68,44.0
4314,2020-10-15,marion,indiana,13.6,3.3,25.9,36,79,58.0
4315,2020-10-16,marion,indiana,9.2,0.0,20.7,23,59,36.0
4316,2020-10-17,marion,indiana,10.6,0.0,22.0,26,60,41.0
4317,2020-10-18,marion,indiana,13.8,0.6,20.2,39,75,52.0
4318,2020-10-19,marion,indiana,9.2,25.1,17.9,75,96,89.0
4319,2020-10-20,marion,indiana,10.2,2.6,16.3,78,96,89.0
4320,2020-10-21,marion,indiana,15.9,3.5,26.5,73,99,89.0
4321,2020-10-22,marion,indiana,19.7,0.1,18.7,62,97,82.0
4322,2020-10-23,marion,indiana,17.4,9.1,22.9,69,93,84.0
4323,2020-10-24,marion,indiana,8.3,0.0,21.6,49,82,61.0
4324,2020-10-25,marion,indiana,8.0,0.1,16.6,58,72,64.0
4325,2020-10-26,marion,indiana,8.2,7.6,12.1,67,94,79.0
4326,2020-10-27,marion,indiana,7.4,2.5,11.2,82,96,88.0
4327,2020-10-28,marion,indiana,9.2,1.0,10.8,70,96,84.0
4328,2020-10-29,marion,indiana,8.3,35.3,21.1,68,94,84.0
4329,2020-10-30,marion,indiana,5.9,0.0,17.5,49,78,64.0
4330,2020-10-31,marion,indiana,6.7,0.0,19.1,54,83,69.0
4331,2020-11-01,marion,indiana,6.6,0.0,31.9,36,76,51.0
4332,2020-11-02,marion,indiana,2.8,0.0,18.2,36,65,49.0
4333,2020-11-03,marion,indiana,8.7,0.0,17.8,46,72,57.0
4334,2020-11-04,marion,indiana,12.9,0.0,18.0,50,77,66.0
4335,2020-11-05,marion,indiana,13.9,0.0,18.1,54,79,66.0
4336,2020-11-06,marion,indiana,13.5,0.0,13.3,50,85,71.0
4337,2020-11-07,marion,indiana,13.8,0.0,11.3,52,85,72.0
4338,2020-11-08,marion,indiana,16.8,0.0,12.9,57,83,73.0
4339,2020-11-09,marion,indiana,18.0,0.0,18.0,57,86,76.0
4340,2020-11-10,marion,indiana,20.0,1.6,26.1,63,92,77.0
4341,2020-11-11,marion,indiana,9.7,1.9,23.2,46,94,62.0
4342,2020-11-12,marion,indiana,5.6,0.0,12.3,45,83,65.0
4343,2020-11-13,marion,indiana,5.8,0.0,17.1,48,75,66.0
4344,2020-11-14,marion,indiana,4.3,3.6,23.2,57,82,74.0
4345,2020-11-15,marion,indiana,9.9,20.9,40.0,44,95,70.0
4346,2020-11-16,marion,indiana,6.9,0.0,25.0,37,61,49.0
4347,2020-11-17,marion,indiana,4.0,0.0,26.5,40,61,53.0
4348,2020-11-18,marion,indiana,3.2,0.0,22.4,39,70,53.0
4349,2020-11-19,marion,indiana,11.0,0.0,30.8,34,48,38.0
4350,2020-11-20,marion,indiana,13.3,0.8,25.3,35,91,56.0
4351,2020-11-21,marion,indiana,8.2,1.9,14.2,70,90,77.0
4352,2020-11-22,marion,indiana,4.5,31.3,20.4,74,96,88.0
4353,2020-11-23,marion,indiana,4.6,0.0,12.9,58,93,77.0
4354,2020-11-24,marion,indiana,6.0,0.7,17.3,59,85,72.0
4355,2020-11-25,marion,indiana,10.1,35.6,25.3,75,97,90.0
4356,2020-11-26,marion,indiana,8.7,0.0,20.1,77,97,88.0
4357,2020-11-27,marion,indiana,8.0,0.0,14.9,63,94,79.0
4358,2020-11-28,marion,indiana,3.3,0.0,15.8,45,84,68.0
4359,2020-11-29,marion,indiana,4.5,0.1,10.5,46,80,66.0
4360,2020-11-30,marion,indiana,1.8,5.3,29.3,66,99,81.0
4361,2020-12-01,marion,indiana,-1.6,0.0,23.4,55,66,62.0
4362,2020-12-02,marion,indiana,-0.4,0.0,11.5,49,76,65.0
4363,2020-12-03,marion,indiana,1.1,0.0,13.6,53,78,68.0
4364,2020-12-04,marion,indiana,3.2,0.0,15.6,64,88,77.0
4365,2020-12-05,marion,indiana,1.4,0.0,9.7,56,92,77.0
4366,2020-12-06,marion,indiana,-0.3,0.0,12.9,61,83,73.0
4367,2020-12-07,marion,indiana,0.2,0.0,12.6,58,80,70.0
4368,2020-12-08,marion,indiana,1.1,0.0,15.3,62,86,75.0
4369,2020-12-09,marion,indiana,4.8,0.0,16.5,57,91,78.0
4370,2020-12-10,marion,indiana,5.8,0.0,13.4,57,93,79.0
4371,2020-12-11,marion,indiana,9.7,2.0,17.2,58,89,76.0
4372,2020-12-12,marion,indiana,9.5,15.8,26.9,70,99,86.0
4373,2020-12-13,marion,indiana,3.9,0.0,15.5,67,81,76.0
4374,2020-12-14,marion,indiana,0.1,0.0,20.4,52,81,68.0
4375,2020-12-15,marion,indiana,-1.9,0.0,17.0,52,73,64.0
4376,2020-12-16,marion,indiana,-0.8,3.1,15.5,61,87,78.0
4377,2020-12-17,marion,indiana,-0.9,0.0,10.2,67,88,83.0
4378,2020-12-18,marion,indiana,-0.9,0.0,16.2,58,86,75.0
4379,2020-12-19,marion,indiana,2.2,0.9,18.1,68,97,79.0
4380,2020-12-20,marion,indiana,3.2,0.0,16.4,64,99,86.0
4381,2020-12-21,marion,indiana,4.2,1.4,27.7,48,96,79.0
4382,2020-12-22,marion,indiana,3.2,0.0,25.1,49,75,66.0
4383,2020-12-23,marion,indiana,7.0,0.9,32.0,51,86,65.0
4384,2020-12-24,marion,indiana,-3.2,6.3,29.3,42,95,57.0
4385,2020-12-25,marion,indiana,-8.8,0.0,19.5,40,47,44.0
4386,2020-12-26,marion,indiana,-3.8,0.0,18.1,42,74,51.0
4387,2020-12-27,marion,indiana,2.8,1.9,27.7,62,87,73.0
4388,2020-12-28,marion,indiana,0.2,0.3,25.4,63,94,79.0
4389,2020-12-29,marion,indiana,-1.6,0.8,23.4,49,80,65.0
4390,2020-12-30,marion,indiana,3.5,13.0,22.9,63,98,85.0
4391,2020-12-31,marion,indiana,-2.1,0.0,16.3,62,85,71.0
4392,2020-01-01,dekalb,georgia,6.7,0.0,17.7,41,78,59.0
4393,2020-01-02,dekalb,georgia,7.5,20.5,17.2,63,98,84.0
4394,2020-01-03,dekalb,georgia,16.5,11.3,19.8,92,100,97.0
4395,2020-01-04,dekalb,georgia,11.7,2.4,31.0,47,98,77.0
4396,2020-01-05,dekalb,georgia,4.9,0.0,20.6,50,72,62.0
4397,2020-01-06,dekalb,georgia,8.2,0.0,12.9,57,90,73.0
4398,2020-01-07,dekalb,georgia,9.8,1.4,24.8,40,94,70.0
4399,2020-01-08,dekalb,georgia,7.3,0.0,15.5,39,76,59.0
4400,2020-01-09,dekalb,georgia,8.3,0.0,19.4,47,87,70.0
4401,2020-01-10,dekalb,georgia,14.0,0.2,18.9,76,96,86.0
4402,2020-01-11,dekalb,georgia,18.0,11.6,29.5,86,98,94.0
4403,2020-01-12,dekalb,georgia,15.3,1.7,20.3,63,96,83.0
4404,2020-01-13,dekalb,georgia,16.2,16.7,9.3,89,99,96.0
4405,2020-01-14,dekalb,georgia,17.4,15.6,13.1,89,100,98.0
4406,2020-01-15,dekalb,georgia,17.1,0.0,13.8,76,100,91.0
4407,2020-01-16,dekalb,georgia,16.2,0.2,20.5,35,99,70.0
4408,2020-01-17,dekalb,georgia,8.3,0.0,19.2,36,56,45.0
4409,2020-01-18,dekalb,georgia,8.7,3.2,18.1,48,96,73.0
4410,2020-01-19,dekalb,georgia,7.8,2.5,25.8,37,99,63.0
4411,2020-01-20,dekalb,georgia,0.5,0.0,20.2,41,58,49.0
4412,2020-01-21,dekalb,georgia,0.3,0.0,13.0,40,65,53.0
4413,2020-01-22,dekalb,georgia,1.0,0.0,16.9,38,74,57.0
4414,2020-01-23,dekalb,georgia,5.4,2.5,20.2,53,96,66.0
4415,2020-01-24,dekalb,georgia,8.6,18.6,20.5,90,100,96.0
4416,2020-01-25,dekalb,georgia,5.5,0.0,18.8,56,92,73.0
4417,2020-01-26,dekalb,georgia,5.8,0.0,13.5,51,83,70.0
4418,2020-01-27,dekalb,georgia,8.0,0.5,17.4,74,92,82.0
4419,2020-01-28,dekalb,georgia,7.3,0.0,14.8,43,93,73.0
4420,2020-01-29,dekalb,georgia,7.0,0.0,11.9,56,87,74.0
4421,2020-01-30,dekalb,georgia,7.1,0.0,10.1,56,97,80.0
4422,2020-01-31,dekalb,georgia,5.1,3.2,19.9,76,95,89.0
4423,2020-02-01,dekalb,georgia,6.0,0.0,18.0,73,97,87.0
4424,2020-02-02,dekalb,georgia,8.5,0.0,20.7,43,86,66.0
4425,2020-02-03,dekalb,georgia,11.5,0.0,14.8,48,90,71.0
4426,2020-02-04,dekalb,georgia,14.6,2.3,17.5,66,95,83.0
4427,2020-02-05,dekalb,georgia,16.5,18.0,23.8,94,99,97.0
4428,2020-02-06,dekalb,georgia,17.3,69.1,29.9,96,99,98.0
4429,2020-02-07,dekalb,georgia,5.6,1.3,29.7,44,96,66.0
4430,2020-02-08,dekalb,georgia,2.8,4.4,9.3,67,99,83.0
4431,2020-02-09,dekalb,georgia,5.1,0.0,14.7,54,100,83.0
4432,2020-02-10,dekalb,georgia,10.1,17.9,15.9,72,98,89.0
4433,2020-02-11,dekalb,georgia,17.3,14.5,26.7,88,100,97.0
4434,2020-02-12,dekalb,georgia,15.3,0.5,21.3,80,98,92.0
4435,2020-02-13,dekalb,georgia,15.3,24.6,25.3,62,100,86.0
4436,2020-02-14,dekalb,georgia,6.5,0.0,19.9,35,68,51.0
4437,2020-02-15,dekalb,georgia,5.2,0.0,16.7,46,75,57.0
4438,2020-02-16,dekalb,georgia,6.5,7.2,11.7,79,98,89.0
4439,2020-02-17,dekalb,georgia,8.6,0.0,12.0,81,99,93.0
4440,2020-02-18,dekalb,georgia,13.0,38.7,12.1,95,100,99.0
4441,2020-02-19,dekalb,georgia,12.8,5.1,15.4,73,100,89.0
4442,2020-02-20,dekalb,georgia,6.1,24.2,19.8,75,96,91.0
4443,2020-02-21,dekalb,georgia,4.6,0.1,14.6,44,95,71.0
4444,2020-02-22,dekalb,georgia,5.1,0.0,9.8,42,84,63.0
4445,2020-02-23,dekalb,georgia,6.4,0.1,9.5,43,86,67.0
4446,2020-02-24,dekalb,georgia,8.2,28.8,17.5,64,99,86.0
4447,2020-02-25,dekalb,georgia,14.8,7.3,19.1,61,100,86.0
4448,2020-02-26,dekalb,georgia,10.0,0.0,22.9,58,95,78.0
4449,2020-02-27,dekalb,georgia,4.4,0.0,26.3,38,69,51.0
4450,2020-02-28,dekalb,georgia,5.1,0.3,29.5,39,76,58.0
4451,2020-02-29,dekalb,georgia,5.7,0.4,26.7,36,79,59.0
4452,2020-03-01,dekalb,georgia,7.9,0.0,13.0,45,76,60.0
4453,2020-03-02,dekalb,georgia,10.6,12.1,14.1,68,98,85.0
4454,2020-03-03,dekalb,georgia,16.1,9.0,25.8,93,100,97.0
4455,2020-03-04,dekalb,georgia,13.5,16.2,10.9,91,99,94.0
4456,2020-03-05,dekalb,georgia,10.2,35.3,19.4,89,98,95.0
4457,2020-03-06,dekalb,georgia,8.6,0.0,31.4,37,100,65.0
4458,2020-03-07,dekalb,georgia,6.5,0.0,17.3,40,79,58.0
4459,2020-03-08,dekalb,georgia,7.9,0.0,13.2,40,86,64.0
4460,2020-03-09,dekalb,georgia,11.3,0.0,18.7,48,97,76.0
4461,2020-03-10,dekalb,georgia,14.0,4.4,17.2,76,95,89.0
4462,2020-03-11,dekalb,georgia,15.4,3.2,18.3,63,99,89.0
4463,2020-03-12,dekalb,georgia,17.3,4.7,18.5,73,99,88.0
4464,2020-03-13,dekalb,georgia,18.4,2.4,19.5,76,94,86.0
4465,2020-03-14,dekalb,georgia,17.5,0.5,11.2,60,90,79.0
4466,2020-03-15,dekalb,georgia,16.2,3.1,15.3,74,92,86.0
4467,2020-03-16,dekalb,georgia,11.8,1.9,16.6,89,99,93.0
4468,2020-03-17,dekalb,georgia,14.4,0.0,13.0,79,98,91.0
4469,2020-03-18,dekalb,georgia,16.1,2.5,14.7,74,100,93.0
4470,2020-03-19,dekalb,georgia,19.5,0.0,19.6,59,100,84.0
4471,2020-03-20,dekalb,georgia,20.6,0.0,18.9,58,97,78.0
4472,2020-03-21,dekalb,georgia,18.1,1.9,16.9,63,94,78.0
4473,2020-03-22,dekalb,georgia,13.5,3.2,20.5,72,95,83.0
4474,2020-03-23,dekalb,georgia,13.9,28.5,14.6,93,100,96.0
4475,2020-03-24,dekalb,georgia,17.8,13.9,13.4,72,100,91.0
4476,2020-03-25,dekalb,georgia,18.1,13.4,29.7,55,98,79.0
4477,2020-03-26,dekalb,georgia,16.2,0.0,14.0,53,95,77.0
4478,2020-03-27,dekalb,georgia,20.7,0.0,16.2,54,94,76.0
4479,2020-03-28,dekalb,georgia,21.5,0.0,20.0,55,97,78.0
4480,2020-03-29,dekalb,georgia,20.9,0.9,20.2,46,93,73.0
4481,2020-03-30,dekalb,georgia,17.9,0.0,16.1,37,66,51.0
4482,2020-03-31,dekalb,georgia,13.9,12.5,27.2,56,93,71.0
4483,2020-04-01,dekalb,georgia,10.5,0.0,24.4,48,73,60.0
4484,2020-04-02,dekalb,georgia,11.4,0.0,12.2,44,89,63.0
4485,2020-04-03,dekalb,georgia,14.5,0.0,10.8,40,86,62.0
4486,2020-04-04,dekalb,georgia,16.7,0.2,10.8,37,77,62.0
4487,2020-04-05,dekalb,georgia,17.8,0.0,10.0,39,87,67.0
4488,2020-04-06,dekalb,georgia,19.1,0.0,13.4,37,93,69.0
4489,2020-04-07,dekalb,georgia,19.1,3.0,19.4,56,90,76.0
4490,2020-04-08,dekalb,georgia,19.6,2.7,16.1,73,96,86.0
4491,2020-04-09,dekalb,georgia,20.1,1.5,24.7,40,97,72.0
4492,2020-04-10,dekalb,georgia,13.6,0.0,26.4,28,46,36.0
4493,2020-04-11,dekalb,georgia,12.6,0.0,11.2,28,76,48.0
4494,2020-04-12,dekalb,georgia,15.4,7.6,26.1,53,95,78.0
4495,2020-04-13,dekalb,georgia,19.6,21.7,39.3,48,96,72.0
4496,2020-04-14,dekalb,georgia,14.3,0.0,17.3,50,80,64.0
4497,2020-04-15,dekalb,georgia,11.5,0.0,18.6,30,64,47.0
4498,2020-04-16,dekalb,georgia,12.6,0.0,15.0,34,71,45.0
4499,2020-04-17,dekalb,georgia,14.5,0.0,17.1,35,85,60.0
4500,2020-04-18,dekalb,georgia,16.3,0.0,23.4,37,83,60.0
4501,2020-04-19,dekalb,georgia,10.7,17.6,12.9,66,98,82.0
4502,2020-04-20,dekalb,georgia,15.7,32.2,21.6,45,100,77.0
4503,2020-04-21,dekalb,georgia,16.2,0.0,24.2,44,81,63.0
4504,2020-04-22,dekalb,georgia,15.1,0.0,12.2,36,73,54.0
4505,2020-04-23,dekalb,georgia,14.4,38.2,25.2,68,99,93.0
4506,2020-04-24,dekalb,georgia,17.8,1.6,20.9,57,99,80.0
4507,2020-04-25,dekalb,georgia,17.5,0.2,22.4,48,95,73.0
4508,2020-04-26,dekalb,georgia,14.5,0.0,30.6,49,73,62.0
4509,2020-04-27,dekalb,georgia,14.0,0.0,18.9,40,76,61.0
4510,2020-04-28,dekalb,georgia,17.0,0.0,14.5,37,86,60.0
4511,2020-04-29,dekalb,georgia,17.1,12.6,33.2,54,98,76.0
4512,2020-04-30,dekalb,georgia,14.0,2.3,20.5,58,97,76.0
4513,2020-05-01,dekalb,georgia,14.8,0.0,22.0,41,85,62.0
4514,2020-05-02,dekalb,georgia,17.6,0.0,10.8,37,85,63.0
4515,2020-05-03,dekalb,georgia,19.9,0.0,16.1,40,80,62.0
4516,2020-05-04,dekalb,georgia,21.8,0.0,16.7,56,96,74.0
4517,2020-05-05,dekalb,georgia,22.4,2.6,21.7,49,95,74.0
4518,2020-05-06,dekalb,georgia,16.2,0.1,32.9,40,95,65.0
4519,2020-05-07,dekalb,georgia,13.4,0.0,15.8,32,74,53.0
4520,2020-05-08,dekalb,georgia,13.4,8.0,21.9,38,96,75.0
4521,2020-05-09,dekalb,georgia,11.9,0.0,23.7,33,91,60.0
4522,2020-05-10,dekalb,georgia,14.1,0.0,11.9,31,84,54.0
4523,2020-05-11,dekalb,georgia,14.1,0.0,21.4,33,70,49.0
4524,2020-05-12,dekalb,georgia,14.6,0.0,8.9,38,80,55.0
4525,2020-05-13,dekalb,georgia,18.1,0.0,14.3,40,80,60.0
4526,2020-05-14,dekalb,georgia,20.9,0.0,15.1,36,91,62.0
4527,2020-05-15,dekalb,georgia,21.3,0.0,15.2,42,91,63.0
4528,2020-05-16,dekalb,georgia,22.1,0.0,12.1,40,92,63.0
4529,2020-05-17,dekalb,georgia,23.3,0.5,15.0,41,86,62.0
4530,2020-05-18,dekalb,georgia,21.9,15.1,15.5,67,97,84.0
4531,2020-05-19,dekalb,georgia,20.8,6.3,18.1,47,99,74.0
4532,2020-05-20,dekalb,georgia,15.2,18.2,20.9,74,100,91.0
4533,2020-05-21,dekalb,georgia,17.4,0.0,12.9,59,94,78.0
4534,2020-05-22,dekalb,georgia,21.2,7.7,13.3,53,94,82.0
4535,2020-05-23,dekalb,georgia,22.9,3.0,14.2,63,98,84.0
4536,2020-05-24,dekalb,georgia,24.2,1.4,10.0,50,100,79.0
4537,2020-05-25,dekalb,georgia,23.4,3.8,16.5,54,96,79.0
4538,2020-05-26,dekalb,georgia,20.7,0.8,17.7,73,98,88.0
4539,2020-05-27,dekalb,georgia,20.3,1.3,17.2,79,98,89.0
4540,2020-05-28,dekalb,georgia,23.1,2.2,12.7,58,99,85.0
4541,2020-05-29,dekalb,georgia,23.2,2.9,10.8,52,96,80.0
4542,2020-05-30,dekalb,georgia,23.7,0.0,14.3,48,97,72.0
4543,2020-05-31,dekalb,georgia,22.9,0.0,13.7,44,87,64.0
4544,2020-06-01,dekalb,georgia,22.8,0.0,19.2,48,90,67.0
4545,2020-06-02,dekalb,georgia,23.8,0.0,10.0,39,87,60.0
4546,2020-06-03,dekalb,georgia,25.1,1.8,10.2,46,90,65.0
4547,2020-06-04,dekalb,georgia,25.6,0.0,11.9,46,89,67.0
4548,2020-06-05,dekalb,georgia,25.9,2.2,16.6,51,89,72.0
4549,2020-06-06,dekalb,georgia,25.8,0.3,10.2,51,92,70.0
4550,2020-06-07,dekalb,georgia,25.4,0.4,13.7,53,96,74.0
4551,2020-06-08,dekalb,georgia,25.7,1.1,16.3,60,93,79.0
4552,2020-06-09,dekalb,georgia,25.1,13.6,17.5,63,99,86.0
4553,2020-06-10,dekalb,georgia,24.9,10.7,20.3,63,98,89.0
4554,2020-06-11,dekalb,georgia,24.7,0.0,14.9,46,97,69.0
4555,2020-06-12,dekalb,georgia,24.4,0.0,16.9,44,81,61.0
4556,2020-06-13,dekalb,georgia,24.7,0.0,11.6,36,84,57.0
4557,2020-06-14,dekalb,georgia,22.9,1.6,15.3,41,89,64.0
4558,2020-06-15,dekalb,georgia,20.8,2.1,20.5,52,95,77.0
4559,2020-06-16,dekalb,georgia,19.3,0.0,16.4,49,78,65.0
4560,2020-06-17,dekalb,georgia,19.5,0.0,12.6,52,82,67.0
4561,2020-06-18,dekalb,georgia,22.0,0.0,7.9,48,92,68.0
4562,2020-06-19,dekalb,georgia,24.2,0.3,8.2,45,88,66.0
4563,2020-06-20,dekalb,georgia,25.3,0.0,8.5,40,98,66.0
4564,2020-06-21,dekalb,georgia,26.6,0.0,19.7,40,88,61.0
4565,2020-06-22,dekalb,georgia,25.3,6.7,15.0,43,87,71.0
4566,2020-06-23,dekalb,georgia,24.7,7.8,19.9,65,93,79.0
4567,2020-06-24,dekalb,georgia,23.8,14.7,15.5,70,95,83.0
4568,2020-06-25,dekalb,georgia,23.2,17.5,15.0,68,99,85.0
4569,2020-06-26,dekalb,georgia,24.3,0.5,15.6,55,98,78.0
4570,2020-06-27,dekalb,georgia,23.4,9.9,16.3,63,95,79.0
4571,2020-06-28,dekalb,georgia,26.1,1.4,16.3,62,95,81.0
4572,2020-06-29,dekalb,georgia,26.9,0.8,14.5,54,94,76.0
4573,2020-06-30,dekalb,georgia,26.4,1.5,13.0,58,93,77.0
4574,2020-07-01,dekalb,georgia,24.7,2.0,17.2,65,96,82.0
4575,2020-07-02,dekalb,georgia,25.9,2.6,13.6,60,93,80.0
4576,2020-07-03,dekalb,georgia,26.8,0.0,8.0,48,99,73.0
4577,2020-07-04,dekalb,georgia,27.2,2.4,6.3,52,91,70.0
4578,2020-07-05,dekalb,georgia,27.5,0.0,13.4,41,92,64.0
4579,2020-07-06,dekalb,georgia,24.8,21.7,15.6,65,97,81.0
