,date,county,state,total_cases,new_cases,future_delta7,future_delta14
1108,2020-03-22,marion,indiana,83,36,594,1681
1109,2020-03-23,marion,indiana,111,28,694,1849
1110,2020-03-24,marion,indiana,162,51,803,1985
1111,2020-03-25,marion,indiana,227,65,892,2072
1112,2020-03-26,marion,indiana,294,67,1012,2132
1113,2020-03-27,marion,indiana,485,191,946,2128
1114,2020-03-28,marion,indiana,585,100,987,2170
1115,2020-03-29,marion,indiana,677,92,1087,2224
1116,2020-03-30,marion,indiana,805,128,1155,2223
1117,2020-03-31,marion,indiana,965,160,1182,2116
1118,2020-04-01,marion,indiana,1119,154,1180,2105
1119,2020-04-02,marion,indiana,1306,187,1120,2034
1120,2020-04-03,marion,indiana,1431,125,1182,2107
1121,2020-04-04,marion,indiana,1572,141,1183,2073
1122,2020-04-05,marion,indiana,1764,192,1137,2147
1123,2020-04-06,marion,indiana,1960,196,1068,2116
1124,2020-04-07,marion,indiana,2147,187,934,2054
1125,2020-04-08,marion,indiana,2299,152,925,1990
1126,2020-04-09,marion,indiana,2426,127,914,2011
1127,2020-04-10,marion,indiana,2613,187,925,1958
1128,2020-04-11,marion,indiana,2755,142,890,2008
1129,2020-04-12,marion,indiana,2901,146,1010,1931
1130,2020-04-13,marion,indiana,3028,127,1048,1939
1131,2020-04-14,marion,indiana,3081,53,1120,2040
1132,2020-04-15,marion,indiana,3224,143,1065,2116
1133,2020-04-16,marion,indiana,3340,116,1097,2236
1134,2020-04-17,marion,indiana,3538,198,1033,2263
1135,2020-04-18,marion,indiana,3645,107,1118,2387
1136,2020-04-19,marion,indiana,3911,266,921,2314
1137,2020-04-20,marion,indiana,4076,165,891,2299
1138,2020-04-21,marion,indiana,4201,125,920,2268
1139,2020-04-22,marion,indiana,4289,88,1051,2495
1140,2020-04-23,marion,indiana,4437,148,1139,2541
1141,2020-04-24,marion,indiana,4571,134,1230,2571
1142,2020-04-25,marion,indiana,4763,192,1269,2551
1143,2020-04-26,marion,indiana,4832,69,1393,2573
1144,2020-04-27,marion,indiana,4967,135,1408,2613
1145,2020-04-28,marion,indiana,5121,154,1348,2582
1146,2020-04-29,marion,indiana,5340,219,1444,2439
1147,2020-04-30,marion,indiana,5576,236,1402,2293
1148,2020-05-01,marion,indiana,5801,225,1341,2281
1149,2020-05-02,marion,indiana,6032,231,1282,2208
1150,2020-05-03,marion,indiana,6225,193,1180,2167
1151,2020-05-04,marion,indiana,6375,150,1205,2120
1152,2020-05-05,marion,indiana,6469,94,1234,2163
1153,2020-05-06,marion,indiana,6784,315,995,1969
1154,2020-05-07,marion,indiana,6978,194,891,1934
1155,2020-05-08,marion,indiana,7142,164,940,1882
1156,2020-05-09,marion,indiana,7314,172,926,1824
1157,2020-05-10,marion,indiana,7405,91,987,1825
1158,2020-05-11,marion,indiana,7580,175,915,1707
1159,2020-05-12,marion,indiana,7703,123,929,1664
1160,2020-05-13,marion,indiana,7779,76,974,1692
1161,2020-05-14,marion,indiana,7869,90,1043,1757
1162,2020-05-15,marion,indiana,8082,213,942,1638
1163,2020-05-16,marion,indiana,8240,158,898,1626
1164,2020-05-17,marion,indiana,8392,152,838,1566
1165,2020-05-18,marion,indiana,8495,103,792,1510
1166,2020-05-19,marion,indiana,8632,137,735,1457
1167,2020-05-20,marion,indiana,8753,121,718,1395
1168,2020-05-21,marion,indiana,8912,159,714,1295
1169,2020-05-22,marion,indiana,9024,112,696,1277
1170,2020-05-23,marion,indiana,9138,114,728,1252
1171,2020-05-24,marion,indiana,9230,92,728,1210
1172,2020-05-25,marion,indiana,9287,57,718,1184
1173,2020-05-26,marion,indiana,9367,80,722,1192
1174,2020-05-27,marion,indiana,9471,104,677,1110
1175,2020-05-28,marion,indiana,9626,155,581,983
1176,2020-05-29,marion,indiana,9720,94,581,974
1177,2020-05-30,marion,indiana,9866,146,524,870
1178,2020-05-31,marion,indiana,9958,92,482,821
1179,2020-06-01,marion,indiana,10005,47,466,900
1180,2020-06-02,marion,indiana,10089,84,470,861
1181,2020-06-03,marion,indiana,10148,59,433,834
1182,2020-06-04,marion,indiana,10207,59,402,766
1183,2020-06-05,marion,indiana,10301,94,393,706
1184,2020-06-06,marion,indiana,10390,89,346,636
1185,2020-06-07,marion,indiana,10440,50,339,627
1186,2020-06-08,marion,indiana,10471,31,434,612
1187,2020-06-09,marion,indiana,10559,88,391,540
1188,2020-06-10,marion,indiana,10581,22,401,537
1189,2020-06-11,marion,indiana,10609,28,364,555
1190,2020-06-12,marion,indiana,10694,85,313,532
1191,2020-06-13,marion,indiana,10736,42,290,568
1192,2020-06-14,marion,indiana,10779,43,288,579
1193,2020-06-15,marion,indiana,10905,126,178,496
1194,2020-06-16,marion,indiana,10950,45,149,501
1195,2020-06-17,marion,indiana,10982,32,136,531
1196,2020-06-18,marion,indiana,10973,-9,191,587
1197,2020-06-19,marion,indiana,11007,34,219,623
1198,2020-06-20,marion,indiana,11026,19,278,652
1199,2020-06-21,marion,indiana,11067,41,291,688
1200,2020-06-22,marion,indiana,11083,16,318,731
1201,2020-06-23,marion,indiana,11099,16,352,755
1202,2020-06-24,marion,indiana,11118,19,395,773
1203,2020-06-25,marion,indiana,11164,46,396,779
1204,2020-06-26,marion,indiana,11226,62,404,826
1205,2020-06-27,marion,indiana,11304,78,374,847
1206,2020-06-28,marion,indiana,11358,54,397,848
1207,2020-06-29,marion,indiana,11401,43,413,842
1208,2020-06-30,marion,indiana,11451,50,403,872
1209,2020-07-01,marion,indiana,11513,62,378,896
1210,2020-07-02,marion,indiana,11560,47,383,934
1211,2020-07-03,marion,indiana,11630,70,422,987
1212,2020-07-04,marion,indiana,11678,48,473,1064
1213,2020-07-05,marion,indiana,11755,77,451,1128
1214,2020-07-06,marion,indiana,11814,59,429,1162
1215,2020-07-07,marion,indiana,11854,40,469,1270
1216,2020-07-08,marion,indiana,11891,37,518,1337
1217,2020-07-09,marion,indiana,11943,52,551,1437
1218,2020-07-10,marion,indiana,12052,109,565,1493
1219,2020-07-11,marion,indiana,12151,99,591,1534
1220,2020-07-12,marion,indiana,12206,55,677,1629
1221,2020-07-13,marion,indiana,12243,37,733,1710
1222,2020-07-14,marion,indiana,12323,80,801,1771
1223,2020-07-15,marion,indiana,12409,86,819,1828
1224,2020-07-16,marion,indiana,12494,85,886,1918
1225,2020-07-17,marion,indiana,12617,123,928,1958
1226,2020-07-18,marion,indiana,12742,125,943,1979
1227,2020-07-19,marion,indiana,12883,141,952,1970
1228,2020-07-20,marion,indiana,12976,93,977,2031
1229,2020-07-21,marion,indiana,13124,148,970,2049
1230,2020-07-22,marion,indiana,13228,104,1009,2068
1231,2020-07-23,marion,indiana,13380,152,1032,2090
1232,2020-07-24,marion,indiana,13545,165,1030,2106
1233,2020-07-25,marion,indiana,13685,140,1036,2164
1234,2020-07-26,marion,indiana,13835,150,1018,2175
1235,2020-07-27,marion,indiana,13953,118,1054,2160
1236,2020-07-28,marion,indiana,14094,141,1079,2145
1237,2020-07-29,marion,indiana,14237,143,1059,2109
1238,2020-07-30,marion,indiana,14412,175,1058,2045
1239,2020-07-31,marion,indiana,14575,163,1076,2017
1240,2020-08-01,marion,indiana,14721,146,1128,1973
1241,2020-08-02,marion,indiana,14853,132,1157,1943
1242,2020-08-03,marion,indiana,15007,154,1106,1856
1243,2020-08-04,marion,indiana,15173,166,1066,1854
1244,2020-08-05,marion,indiana,15296,123,1050,1808
1245,2020-08-06,marion,indiana,15470,174,987,1758
1246,2020-08-07,marion,indiana,15651,181,941,1711
1247,2020-08-08,marion,indiana,15849,198,845,1653
1248,2020-08-09,marion,indiana,16010,161,786,1577
1249,2020-08-10,marion,indiana,16113,103,750,1644
1250,2020-08-11,marion,indiana,16239,126,788,1615
1251,2020-08-12,marion,indiana,16346,107,758,1651
1252,2020-08-13,marion,indiana,16457,111,771,1684
1253,2020-08-14,marion,indiana,16592,135,770,1660
1254,2020-08-15,marion,indiana,16694,102,808,1683
1255,2020-08-16,marion,indiana,16796,102,791,1704
1256,2020-08-17,marion,indiana,16863,67,894,1768
1257,2020-08-18,marion,indiana,17027,164,827,1707
1258,2020-08-19,marion,indiana,17104,77,893,1784
1259,2020-08-20,marion,indiana,17228,124,913,1776
1260,2020-08-21,marion,indiana,17362,134,890,1761
1261,2020-08-22,marion,indiana,17502,140,875,1738
1262,2020-08-23,marion,indiana,17587,85,913,1776
1263,2020-08-24,marion,indiana,17757,170,874,1682
1264,2020-08-25,marion,indiana,17854,97,880,1620
1265,2020-08-26,marion,indiana,17997,143,891,1558
1266,2020-08-27,marion,indiana,18141,144,863,1500
1267,2020-08-28,marion,indiana,18252,111,871,1465
1268,2020-08-29,marion,indiana,18377,125,863,1445
1269,2020-08-30,marion,indiana,18500,123,863,1733
1270,2020-08-31,marion,indiana,18631,131,808,1683
1271,2020-09-01,marion,indiana,18734,103,740,1629
1272,2020-09-02,marion,indiana,18888,154,667,1528
1273,2020-09-03,marion,indiana,19004,116,637,1504
1274,2020-09-04,marion,indiana,19123,119,594,1553
1275,2020-09-05,marion,indiana,19240,117,582,1574
1276,2020-09-06,marion,indiana,19363,123,870,1505
1277,2020-09-07,marion,indiana,19439,76,875,1476
1278,2020-09-08,marion,indiana,19474,35,889,1527
1279,2020-09-09,marion,indiana,19555,81,861,1550
1280,2020-09-10,marion,indiana,19641,86,867,1597
1281,2020-09-11,marion,indiana,19717,76,959,1650
1282,2020-09-12,marion,indiana,19822,105,992,1671
1283,2020-09-13,marion,indiana,20233,411,635,1341
1284,2020-09-14,marion,indiana,20314,81,601,1359
1285,2020-09-15,marion,indiana,20363,49,638,1372
1286,2020-09-16,marion,indiana,20416,53,689,1427
1287,2020-09-17,marion,indiana,20508,92,730,1445
1288,2020-09-18,marion,indiana,20676,168,691,1446
1289,2020-09-19,marion,indiana,20814,138,679,1473
1290,2020-09-20,marion,indiana,20868,54,706,1586
1291,2020-09-21,marion,indiana,20915,47,758,1597
1292,2020-09-22,marion,indiana,21001,86,734,1611
1293,2020-09-23,marion,indiana,21105,104,738,1627
1294,2020-09-24,marion,indiana,21238,133,715,1624
1295,2020-09-25,marion,indiana,21367,129,755,1673
1296,2020-09-26,marion,indiana,21493,126,794,1718
1297,2020-09-27,marion,indiana,21574,81,880,1777
1298,2020-09-28,marion,indiana,21673,99,839,1814
1299,2020-09-29,marion,indiana,21735,62,877,1951
1300,2020-09-30,marion,indiana,21843,108,889,1942
1301,2020-10-01,marion,indiana,21953,110,909,2073
1302,2020-10-02,marion,indiana,22122,169,918,2086
1303,2020-10-03,marion,indiana,22287,165,924,2177
1304,2020-10-04,marion,indiana,22454,167,897,2130
1305,2020-10-05,marion,indiana,22512,58,975,2226
1306,2020-10-06,marion,indiana,22612,100,1074,2259
1307,2020-10-07,marion,indiana,22732,120,1053,2347
1308,2020-10-08,marion,indiana,22862,130,1164,2462
1309,2020-10-09,marion,indiana,23040,178,1168,2525
1310,2020-10-10,marion,indiana,23211,171,1253,2652
1311,2020-10-11,marion,indiana,23351,140,1233,2692
1312,2020-10-12,marion,indiana,23487,136,1251,2740
1313,2020-10-13,marion,indiana,23686,199,1185,2741
1314,2020-10-14,marion,indiana,23785,99,1294,2835
1315,2020-10-15,marion,indiana,24026,241,1298,2953
1316,2020-10-16,marion,indiana,24208,182,1357,3071
1317,2020-10-17,marion,indiana,24464,256,1399,3163
1318,2020-10-18,marion,indiana,24584,120,1459,3277
1319,2020-10-19,marion,indiana,24738,154,1489,3427
1320,2020-10-20,marion,indiana,24871,133,1556,3575
1321,2020-10-21,marion,indiana,25079,208,1541,3760
1322,2020-10-22,marion,indiana,25324,245,1655,3895
1323,2020-10-23,marion,indiana,25565,241,1714,4056
1324,2020-10-24,marion,indiana,25863,298,1764,4308
1325,2020-10-25,marion,indiana,26043,180,1818,4554
1326,2020-10-26,marion,indiana,26227,184,1938,4729
1327,2020-10-27,marion,indiana,26427,200,2019,5068
1328,2020-10-28,marion,indiana,26620,193,2219,5584
1329,2020-10-29,marion,indiana,26979,359,2240,6156
1330,2020-10-30,marion,indiana,27279,300,2342,6473
1331,2020-10-31,marion,indiana,27627,348,2544,7180
1332,2020-11-01,marion,indiana,27861,234,2736,7729
1333,2020-11-02,marion,indiana,28165,304,2791,8015
1334,2020-11-03,marion,indiana,28446,281,3049,8602
1335,2020-11-04,marion,indiana,28839,393,3365,8887
1336,2020-11-05,marion,indiana,29219,380,3916,9282
1337,2020-11-06,marion,indiana,29621,402,4131,9679
1338,2020-11-07,marion,indiana,30171,550,4636,9864
1339,2020-11-08,marion,indiana,30597,426,4993,10377
1340,2020-11-09,marion,indiana,30956,359,5224,10552
1341,2020-11-10,marion,indiana,31495,539,5553,10636
1342,2020-11-11,marion,indiana,32204,709,5522,10615
1343,2020-11-12,marion,indiana,33135,931,5366,10434
1344,2020-11-13,marion,indiana,33752,617,5548,10612
1345,2020-11-14,marion,indiana,34807,1055,5228,10165
1346,2020-11-15,marion,indiana,35590,783,5384,9960
1347,2020-11-16,marion,indiana,36180,590,5328,10129
1348,2020-11-17,marion,indiana,37048,868,5083,10016
1349,2020-11-18,marion,indiana,37726,678,5093,10219
1350,2020-11-19,marion,indiana,38501,775,5068,10420
1351,2020-11-20,marion,indiana,39300,799,5064,10780
1352,2020-11-21,marion,indiana,40035,735,4937,11034
1353,2020-11-22,marion,indiana,40974,939,4576,
1354,2020-11-23,marion,indiana,41508,534,4801,
1355,2020-11-24,marion,indiana,42131,623,4933,
1356,2020-11-25,marion,indiana,42819,688,5126,
1357,2020-11-26,marion,indiana,43569,750,5352,
1358,2020-11-27,marion,indiana,44364,795,5716,
1359,2020-11-28,marion,indiana,44972,608,6097,
1360,2020-11-29,marion,indiana,45550,578,,
1361,2020-11-30,marion,indiana,46309,759,,
1362,2020-12-01,marion,indiana,47064,755,,
1363,2020-12-02,marion,indiana,47945,881,,
1364,2020-12-03,marion,indiana,48921,976,,
1365,2020-12-04,marion,indiana,50080,1159,,
1366,2020-12-05,marion,indiana,51069,989,,
1367,2020-03-09,dekalb,georgia,2,2,8,72
1368,2020-03-10,dekalb,georgia,2,0,13,105
1369,2020-03-11,dekalb,georgia,4,2,14,121
1370,2020-03-12,dekalb,georgia,4,0,18,133
1371,2020-03-13,dekalb,georgia,4,0,36,215
1372,2020-03-14,dekalb,georgia,8,4,34,238
1373,2020-03-15,dekalb,georgia,10,2,43,263
1374,2020-03-16,dekalb,georgia,10,0,64,284
1375,2020-03-17,dekalb,georgia,15,5,92,345
1376,2020-03-18,dekalb,georgia,18,3,107,342
1377,2020-03-19,dekalb,georgia,22,4,115,387
1378,2020-03-20,dekalb,georgia,40,18,179,443
1379,2020-03-21,dekalb,georgia,42,2,204,497
1380,2020-03-22,dekalb,georgia,53,11,220,496
1381,2020-03-23,dekalb,georgia,74,21,220,526
1382,2020-03-24,dekalb,georgia,107,33,253,566
1383,2020-03-25,dekalb,georgia,125,18,235,607
1384,2020-03-26,dekalb,georgia,137,12,272,629
1385,2020-03-27,dekalb,georgia,219,82,264,607
1386,2020-03-28,dekalb,georgia,246,27,293,602
1387,2020-03-29,dekalb,georgia,273,27,276,620
1388,2020-03-30,dekalb,georgia,294,21,306,712
1389,2020-03-31,dekalb,georgia,360,66,313,784
1390,2020-04-01,dekalb,georgia,360,0,372,865
1391,2020-04-02,dekalb,georgia,409,49,357,851
1392,2020-04-03,dekalb,georgia,483,74,343,883
1393,2020-04-04,dekalb,georgia,539,56,309,869
1394,2020-04-05,dekalb,georgia,549,10,344,924
1395,2020-04-06,dekalb,georgia,600,51,406,920
1396,2020-04-07,dekalb,georgia,673,73,471,890
1397,2020-04-08,dekalb,georgia,732,59,493,877
1398,2020-04-09,dekalb,georgia,766,34,494,923
1399,2020-04-10,dekalb,georgia,826,60,540,895
1400,2020-04-11,dekalb,georgia,848,22,560,940
1401,2020-04-12,dekalb,georgia,893,45,580,907
1402,2020-04-13,dekalb,georgia,1006,113,514,849
1403,2020-04-14,dekalb,georgia,1144,138,419,763
1404,2020-04-15,dekalb,georgia,1225,81,384,755
1405,2020-04-16,dekalb,georgia,1260,35,429,767
1406,2020-04-17,dekalb,georgia,1366,106,355,707
1407,2020-04-18,dekalb,georgia,1408,42,380,740
1408,2020-04-19,dekalb,georgia,1473,65,327,711
1409,2020-04-20,dekalb,georgia,1520,47,335,735
1410,2020-04-21,dekalb,georgia,1563,43,344,721
1411,2020-04-22,dekalb,georgia,1609,46,371,748
1412,2020-04-23,dekalb,georgia,1689,80,338,707
1413,2020-04-24,dekalb,georgia,1721,32,352,724
1414,2020-04-25,dekalb,georgia,1788,67,360,701
1415,2020-04-26,dekalb,georgia,1800,12,384,736
1416,2020-04-27,dekalb,georgia,1855,55,400,700
1417,2020-04-28,dekalb,georgia,1907,52,377,698
1418,2020-04-29,dekalb,georgia,1980,73,377,652
1419,2020-04-30,dekalb,georgia,2027,47,369,637
1420,2020-05-01,dekalb,georgia,2073,46,372,678
1421,2020-05-02,dekalb,georgia,2148,75,341,652
1422,2020-05-03,dekalb,georgia,2184,36,352,618
1423,2020-05-04,dekalb,georgia,2255,71,300,601
1424,2020-05-05,dekalb,georgia,2284,29,321,634
1425,2020-05-06,dekalb,georgia,2357,73,275,622
1426,2020-05-07,dekalb,georgia,2396,39,268,642
1427,2020-05-08,dekalb,georgia,2445,49,306,635
1428,2020-05-09,dekalb,georgia,2489,44,311,657
1429,2020-05-10,dekalb,georgia,2536,47,266,721
1430,2020-05-11,dekalb,georgia,2555,19,301,750
1431,2020-05-12,dekalb,georgia,2605,50,313,816
1432,2020-05-13,dekalb,georgia,2632,27,347,941
1433,2020-05-14,dekalb,georgia,2664,32,374,971
1434,2020-05-15,dekalb,georgia,2751,87,329,967
1435,2020-05-16,dekalb,georgia,2800,49,346,931
1436,2020-05-17,dekalb,georgia,2802,2,455,932
1437,2020-05-18,dekalb,georgia,2856,54,449,939
1438,2020-05-19,dekalb,georgia,2918,62,503,885
1439,2020-05-20,dekalb,georgia,2979,61,594,895
1440,2020-05-21,dekalb,georgia,3038,59,597,901
1441,2020-05-22,dekalb,georgia,3080,42,638,906
1442,2020-05-23,dekalb,georgia,3146,66,585,862
1443,2020-05-24,dekalb,georgia,3257,111,477,755
1444,2020-05-25,dekalb,georgia,3305,48,490,749
1445,2020-05-26,dekalb,georgia,3421,116,382,699
1446,2020-05-27,dekalb,georgia,3573,152,301,613
1447,2020-05-28,dekalb,georgia,3635,62,304,594
1448,2020-05-29,dekalb,georgia,3718,83,268,564
1449,2020-05-30,dekalb,georgia,3731,13,277,572
1450,2020-05-31,dekalb,georgia,3734,3,278,577
1451,2020-06-01,dekalb,georgia,3795,61,259,560
1452,2020-06-02,dekalb,georgia,3803,8,317,608
1453,2020-06-03,dekalb,georgia,3874,71,312,615
1454,2020-06-04,dekalb,georgia,3939,65,290,602
1455,2020-06-05,dekalb,georgia,3986,47,296,651
1456,2020-06-06,dekalb,georgia,4008,22,295,658
1457,2020-06-07,dekalb,georgia,4012,4,299,682
1458,2020-06-08,dekalb,georgia,4054,42,301,737
1459,2020-06-09,dekalb,georgia,4120,66,291,922
1460,2020-06-10,dekalb,georgia,4186,66,303,972
1461,2020-06-11,dekalb,georgia,4229,43,312,1029
1462,2020-06-12,dekalb,georgia,4282,53,355,1040
1463,2020-06-13,dekalb,georgia,4303,21,363,1101
1464,2020-06-14,dekalb,georgia,4311,8,383,1137
1465,2020-06-15,dekalb,georgia,4355,44,436,1114
1466,2020-06-16,dekalb,georgia,4411,56,631,1430
1467,2020-06-17,dekalb,georgia,4489,78,669,1470
1468,2020-06-18,dekalb,georgia,4541,52,717,1631
1469,2020-06-19,dekalb,georgia,4637,96,685,1744
1470,2020-06-20,dekalb,georgia,4666,29,738,2023
1471,2020-06-21,dekalb,georgia,4694,28,754,2211
1472,2020-06-22,dekalb,georgia,4791,97,678,2259
1473,2020-06-23,dekalb,georgia,5042,251,799,2116
1474,2020-06-24,dekalb,georgia,5158,116,801,2204
1475,2020-06-25,dekalb,georgia,5258,100,914,2214
1476,2020-06-26,dekalb,georgia,5322,64,1059,2651
1477,2020-06-27,dekalb,georgia,5404,82,1285,2740
1478,2020-06-28,dekalb,georgia,5448,44,1457,2805
1479,2020-06-29,dekalb,georgia,5469,21,1581,3149
1480,2020-06-30,dekalb,georgia,5841,372,1317,2943
1481,2020-07-01,dekalb,georgia,5959,118,1403,3021
1482,2020-07-02,dekalb,georgia,6172,213,1300,2993
1483,2020-07-03,dekalb,georgia,6381,209,1592,2927
1484,2020-07-04,dekalb,georgia,6689,308,1455,2908
1485,2020-07-05,dekalb,georgia,6905,216,1348,2827
1486,2020-07-06,dekalb,georgia,7050,145,1568,2750
1487,2020-07-07,dekalb,georgia,7158,108,1626,2792
1488,2020-07-08,dekalb,georgia,7362,204,1618,2841
1489,2020-07-09,dekalb,georgia,7472,110,1693,3008
1490,2020-07-10,dekalb,georgia,7973,501,1335,2794
1491,2020-07-11,dekalb,georgia,8144,171,1453,2881
1492,2020-07-12,dekalb,georgia,8253,109,1479,2906
1493,2020-07-13,dekalb,georgia,8618,365,1182,2663
1494,2020-07-14,dekalb,georgia,8784,166,1166,2710
1495,2020-07-15,dekalb,georgia,8980,196,1223,2699
1496,2020-07-16,dekalb,georgia,9165,185,1315,2751
1497,2020-07-17,dekalb,georgia,9308,143,1459,2819
1498,2020-07-18,dekalb,georgia,9597,289,1428,2751
1499,2020-07-19,dekalb,georgia,9732,135,1427,2744
1500,2020-07-20,dekalb,georgia,9800,68,1481,2804
1501,2020-07-21,dekalb,georgia,9950,150,1544,2810
1502,2020-07-22,dekalb,georgia,10203,253,1476,2795
1503,2020-07-23,dekalb,georgia,10480,277,1436,2757
1504,2020-07-24,dekalb,georgia,10767,287,1360,2742
1505,2020-07-25,dekalb,georgia,11025,258,1323,2727
1506,2020-07-26,dekalb,georgia,11159,134,1317,2764
1507,2020-07-27,dekalb,georgia,11281,122,1323,2766
1508,2020-07-28,dekalb,georgia,11494,213,1266,2798
1509,2020-07-29,dekalb,georgia,11679,185,1319,2806
1510,2020-07-30,dekalb,georgia,11916,237,1321,2647
1511,2020-07-31,dekalb,georgia,12127,211,1382,2619
1512,2020-08-01,dekalb,georgia,12348,221,1404,2578
1513,2020-08-02,dekalb,georgia,12476,128,1447,2554
1514,2020-08-03,dekalb,georgia,12604,128,1443,2497
1515,2020-08-04,dekalb,georgia,12760,156,1532,2552
1516,2020-08-05,dekalb,georgia,12998,238,1487,2424
1517,2020-08-06,dekalb,georgia,13237,239,1326,2368
1518,2020-08-07,dekalb,georgia,13509,272,1237,2222
1519,2020-08-08,dekalb,georgia,13752,243,1174,2108
1520,2020-08-09,dekalb,georgia,13923,171,1107,2036
1521,2020-08-10,dekalb,georgia,14047,124,1054,1957
1522,2020-08-11,dekalb,georgia,14292,245,1020,1794
1523,2020-08-12,dekalb,georgia,14485,193,937,1708
1524,2020-08-13,dekalb,georgia,14563,78,1042,1715
1525,2020-08-14,dekalb,georgia,14746,183,985,1622
1526,2020-08-15,dekalb,georgia,14926,180,934,1517
1527,2020-08-16,dekalb,georgia,15030,104,929,1468
1528,2020-08-17,dekalb,georgia,15101,71,903,1454
1529,2020-08-18,dekalb,georgia,15312,211,774,1338
1530,2020-08-19,dekalb,georgia,15422,110,771,1294
1531,2020-08-20,dekalb,georgia,15605,183,673,1232
1532,2020-08-21,dekalb,georgia,15731,126,637,1169
1533,2020-08-22,dekalb,georgia,15860,129,583,1144
1534,2020-08-23,dekalb,georgia,15959,99,539,1130
1535,2020-08-24,dekalb,georgia,16004,45,551,1096
1536,2020-08-25,dekalb,georgia,16086,82,564,1083
1537,2020-08-26,dekalb,georgia,16193,107,523,1044
1538,2020-08-27,dekalb,georgia,16278,85,559,1036
1539,2020-08-28,dekalb,georgia,16368,90,532,1012
1540,2020-08-29,dekalb,georgia,16443,75,561,1034
1541,2020-08-30,dekalb,georgia,16498,55,591,1038
1542,2020-08-31,dekalb,georgia,16555,57,545,1055
1543,2020-09-01,dekalb,georgia,16650,95,519,1048
1544,2020-09-02,dekalb,georgia,16716,66,521,1061
1545,2020-09-03,dekalb,georgia,16837,121,477,1012
1546,2020-09-04,dekalb,georgia,16900,63,480,1007
1547,2020-09-05,dekalb,georgia,17004,104,473,1002
1548,2020-09-06,dekalb,georgia,17089,85,447,983
1549,2020-09-07,dekalb,georgia,17100,11,510,1010
1550,2020-09-08,dekalb,georgia,17169,69,529,1023
1551,2020-09-09,dekalb,georgia,17237,68,540,1065
1552,2020-09-10,dekalb,georgia,17314,77,535,1104
1553,2020-09-11,dekalb,georgia,17380,66,527,1141
1554,2020-09-12,dekalb,georgia,17477,97,529,1123
1555,2020-09-13,dekalb,georgia,17536,59,536,1111
1556,2020-09-14,dekalb,georgia,17610,74,500,1089
1557,2020-09-15,dekalb,georgia,17698,88,494,1075
1558,2020-09-16,dekalb,georgia,17777,79,525,1082
1559,2020-09-17,dekalb,georgia,17849,72,569,1089
1560,2020-09-18,dekalb,georgia,17907,58,614,1123
1561,2020-09-19,dekalb,georgia,18006,99,594,1078
1562,2020-09-20,dekalb,georgia,18072,66,575,1056
1563,2020-09-21,dekalb,georgia,18110,38,589,1852
1564,2020-09-22,dekalb,georgia,18192,82,581,1867
1565,2020-09-23,dekalb,georgia,18302,110,557,1883
1566,2020-09-24,dekalb,georgia,18418,116,520,1851
1567,2020-09-25,dekalb,georgia,18521,103,509,1846
1568,2020-09-26,dekalb,georgia,18600,79,484,1809
1569,2020-09-27,dekalb,georgia,18647,47,481,1851
1570,2020-09-28,dekalb,georgia,18699,52,1263,1885
1571,2020-09-29,dekalb,georgia,18773,74,1286,1865
1572,2020-09-30,dekalb,georgia,18859,86,1326,1839
1573,2020-10-01,dekalb,georgia,18938,79,1331,1872
1574,2020-10-02,dekalb,georgia,19030,92,1337,1899
1575,2020-10-03,dekalb,georgia,19084,54,1325,1939
1576,2020-10-04,dekalb,georgia,19128,44,1370,1988
1577,2020-10-05,dekalb,georgia,19962,834,622,1171
1578,2020-10-06,dekalb,georgia,20059,97,579,1162
1579,2020-10-07,dekalb,georgia,20185,126,513,1124
1580,2020-10-08,dekalb,georgia,20269,84,541,1141
1581,2020-10-09,dekalb,georgia,20367,98,562,1229
1582,2020-10-10,dekalb,georgia,20409,42,614,1301
1583,2020-10-11,dekalb,georgia,20498,89,618,1306
1584,2020-10-12,dekalb,georgia,20584,86,549,1428
1585,2020-10-13,dekalb,georgia,20638,54,583,1426
1586,2020-10-14,dekalb,georgia,20698,60,611,1496
1587,2020-10-15,dekalb,georgia,20810,112,600,1488
1588,2020-10-16,dekalb,georgia,20929,119,667,1475
1589,2020-10-17,dekalb,georgia,21023,94,687,1527
1590,2020-10-18,dekalb,georgia,21116,93,688,1525
1591,2020-10-19,dekalb,georgia,21133,17,879,1643
1592,2020-10-20,dekalb,georgia,21221,88,843,1693
1593,2020-10-21,dekalb,georgia,21309,88,885,1869
1594,2020-10-22,dekalb,georgia,21410,101,888,1922
1595,2020-10-23,dekalb,georgia,21596,186,808,1899
1596,2020-10-24,dekalb,georgia,21710,114,840,1874
1597,2020-10-25,dekalb,georgia,21804,94,837,1929
1598,2020-10-26,dekalb,georgia,22012,208,764,1824
1599,2020-10-27,dekalb,georgia,22064,52,850,2030
1600,2020-10-28,dekalb,georgia,22194,130,984,2056
1601,2020-10-29,dekalb,georgia,22298,104,1034,2159
1602,2020-10-30,dekalb,georgia,22404,106,1091,2222
1603,2020-10-31,dekalb,georgia,22550,146,1034,2298
1604,2020-11-01,dekalb,georgia,22641,91,1092,2379
1605,2020-11-02,dekalb,georgia,22776,135,1060,2295
1606,2020-11-03,dekalb,georgia,22914,138,1180,2439
1607,2020-11-04,dekalb,georgia,23178,264,1072,2400
1608,2020-11-05,dekalb,georgia,23332,154,1125,2452
