,date,county,state,total_cases,new_cases,future_delta7,future_delta14
946,2020-06-07,union,new jersey,16186,70,136,136
947,2020-06-08,union,new jersey,16241,55,67,99
948,2020-06-09,union,new jersey,16302,61,18,39
949,2020-06-10,union,new jersey,16317,15,-2,13
950,2020-06-11,union,new jersey,16337,20,-33,177
951,2020-06-12,union,new jersey,16351,14,-60,185
952,2020-06-13,union,new jersey,16337,-14,-39,196
953,2020-06-14,union,new jersey,16322,-15,0,226
954,2020-06-15,union,new jersey,16308,-14,32,249
955,2020-06-16,union,new jersey,16320,12,21,246
956,2020-06-17,union,new jersey,16315,-5,15,249
957,2020-06-18,union,new jersey,16304,-11,210,265
958,2020-06-19,union,new jersey,16291,-13,245,300
959,2020-06-20,union,new jersey,16298,7,235,318
960,2020-06-21,union,new jersey,16322,24,226,308
961,2020-06-22,union,new jersey,16340,18,217,267
962,2020-06-23,union,new jersey,16341,1,225,284
963,2020-06-24,union,new jersey,16330,-11,234,288
964,2020-06-25,union,new jersey,16514,184,55,132
965,2020-06-26,union,new jersey,16536,22,55,108
966,2020-06-27,union,new jersey,16533,-3,83,122
967,2020-06-28,union,new jersey,16548,15,82,137
968,2020-06-29,union,new jersey,16557,9,50,146
969,2020-06-30,union,new jersey,16566,9,59,155
970,2020-07-01,union,new jersey,16564,-2,54,178
971,2020-07-02,union,new jersey,16569,5,77,177
972,2020-07-03,union,new jersey,16591,22,53,128
973,2020-07-04,union,new jersey,16616,25,39,109
974,2020-07-05,union,new jersey,16630,14,55,57
975,2020-07-06,union,new jersey,16607,-23,96,89
976,2020-07-07,union,new jersey,16625,18,96,69
977,2020-07-08,union,new jersey,16618,-7,124,-92
978,2020-07-09,union,new jersey,16646,28,100,-174
979,2020-07-10,union,new jersey,16644,-2,75,-148
980,2020-07-11,union,new jersey,16655,11,70,-145
981,2020-07-12,union,new jersey,16685,30,2,-151
982,2020-07-13,union,new jersey,16703,18,-7,-152
983,2020-07-14,union,new jersey,16721,18,-27,-136
984,2020-07-15,union,new jersey,16742,21,-216,-132
985,2020-07-16,union,new jersey,16746,4,-274,-119
986,2020-07-17,union,new jersey,16719,-27,-223,-25
987,2020-07-18,union,new jersey,16725,6,-215,-9
988,2020-07-19,union,new jersey,16687,-38,-153,59
989,2020-07-20,union,new jersey,16696,9,-145,65
990,2020-07-21,union,new jersey,16694,-2,-109,67
991,2020-07-22,union,new jersey,16526,-168,84,249
992,2020-07-23,union,new jersey,16472,-54,155,320
993,2020-07-24,union,new jersey,16496,24,198,310
994,2020-07-25,union,new jersey,16510,14,206,323
995,2020-07-26,union,new jersey,16534,24,212,331
996,2020-07-27,union,new jersey,16551,17,210,344
997,2020-07-28,union,new jersey,16585,34,176,334
998,2020-07-29,union,new jersey,16610,25,165,338
999,2020-07-30,union,new jersey,16627,17,165,353
1000,2020-07-31,union,new jersey,16694,67,112,301
1001,2020-08-01,union,new jersey,16716,22,117,299
1002,2020-08-02,union,new jersey,16746,30,119,291
1003,2020-08-03,union,new jersey,16761,15,134,286
1004,2020-08-04,union,new jersey,16761,0,158,305
1005,2020-08-05,union,new jersey,16775,14,173,312
1006,2020-08-06,union,new jersey,16792,17,188,301
1007,2020-08-07,union,new jersey,16806,14,189,307
1008,2020-08-08,union,new jersey,16833,27,182,300
1009,2020-08-09,union,new jersey,16865,32,172,279
1010,2020-08-10,union,new jersey,16895,30,152,263
1011,2020-08-11,union,new jersey,16919,24,147,257
1012,2020-08-12,union,new jersey,16948,29,139,241
1013,2020-08-13,union,new jersey,16980,32,113,226
1014,2020-08-14,union,new jersey,16995,15,118,223
1015,2020-08-15,union,new jersey,17015,20,118,217
1016,2020-08-16,union,new jersey,17037,22,107,206
1017,2020-08-17,union,new jersey,17047,10,111,222
1018,2020-08-18,union,new jersey,17066,19,110,224
1019,2020-08-19,union,new jersey,17087,21,102,216
1020,2020-08-20,union,new jersey,17093,6,113,234
1021,2020-08-21,union,new jersey,17113,20,105,240
1022,2020-08-22,union,new jersey,17133,20,99,229
1023,2020-08-23,union,new jersey,17144,11,99,234
1024,2020-08-24,union,new jersey,17158,14,111,226
1025,2020-08-25,union,new jersey,17176,18,114,228
1026,2020-08-26,union,new jersey,17189,13,114,225
1027,2020-08-27,union,new jersey,17206,17,121,227
1028,2020-08-28,union,new jersey,17218,12,135,234
1029,2020-08-29,union,new jersey,17232,14,130,233
1030,2020-08-30,union,new jersey,17243,11,135,238
1031,2020-08-31,union,new jersey,17269,26,115,221
1032,2020-09-01,union,new jersey,17290,21,114,213
1033,2020-09-02,union,new jersey,17303,13,111,218
1034,2020-09-03,union,new jersey,17327,24,106,206
1035,2020-09-04,union,new jersey,17353,26,99,203
1036,2020-09-05,union,new jersey,17362,9,103,219
1037,2020-09-06,union,new jersey,17378,16,103,228
1038,2020-09-07,union,new jersey,17384,6,106,248
1039,2020-09-08,union,new jersey,17404,20,99,267
1040,2020-09-09,union,new jersey,17414,10,107,269
1041,2020-09-10,union,new jersey,17433,19,100,276
1042,2020-09-11,union,new jersey,17452,19,104,279
1043,2020-09-12,union,new jersey,17465,13,116,303
1044,2020-09-13,union,new jersey,17481,16,125,326
1045,2020-09-14,union,new jersey,17490,9,142,347
1046,2020-09-15,union,new jersey,17503,13,168,352
1047,2020-09-16,union,new jersey,17521,18,162,373
1048,2020-09-17,union,new jersey,17533,12,176,395
1049,2020-09-18,union,new jersey,17556,23,175,400
1050,2020-09-19,union,new jersey,17581,25,187,418
1051,2020-09-20,union,new jersey,17606,25,201,431
1052,2020-09-21,union,new jersey,17632,26,205,438
1053,2020-09-22,union,new jersey,17671,39,184,440
1054,2020-09-23,union,new jersey,17683,12,211,462
1055,2020-09-24,union,new jersey,17709,26,219,519
1056,2020-09-25,union,new jersey,17731,22,225,545
1057,2020-09-26,union,new jersey,17768,37,231,562
1058,2020-09-27,union,new jersey,17807,39,230,566
1059,2020-09-28,union,new jersey,17837,30,233,577
1060,2020-09-29,union,new jersey,17855,18,256,628
1061,2020-09-30,union,new jersey,17894,39,251,648
1062,2020-10-01,union,new jersey,17928,34,300,679
1063,2020-10-02,union,new jersey,17956,28,320,716
1064,2020-10-03,union,new jersey,17999,43,331,767
1065,2020-10-04,union,new jersey,18037,38,336,839
1066,2020-10-05,union,new jersey,18070,33,344,912
1067,2020-10-06,union,new jersey,18111,41,372,1005
1068,2020-10-07,union,new jersey,18145,34,397,1066
1069,2020-10-08,union,new jersey,18228,83,379,1100
1070,2020-10-09,union,new jersey,18276,48,396,1143
1071,2020-10-10,union,new jersey,18330,54,436,1286
1072,2020-10-11,union,new jersey,18373,43,503,1353
1073,2020-10-12,union,new jersey,18414,41,568,1435
1074,2020-10-13,union,new jersey,18483,69,633,1602
1075,2020-10-14,union,new jersey,18542,59,669,1732
1076,2020-10-15,union,new jersey,18607,65,721,1756
1077,2020-10-16,union,new jersey,18672,65,747,1909
1078,2020-10-17,union,new jersey,18766,94,850,1954
1079,2020-10-18,union,new jersey,18876,110,850,1966
1080,2020-10-19,union,new jersey,18982,106,867,2006
1081,2020-10-20,union,new jersey,19116,134,969,2071
1082,2020-10-21,union,new jersey,19211,95,1063,2222
1083,2020-10-22,union,new jersey,19328,117,1035,2255
1084,2020-10-23,union,new jersey,19419,91,1162,2353
1085,2020-10-24,union,new jersey,19616,197,1104,2451
1086,2020-10-25,union,new jersey,19726,110,1116,2496
1087,2020-10-26,union,new jersey,19849,123,1139,2558
1088,2020-10-27,union,new jersey,20085,236,1102,2667
1089,2020-10-28,union,new jersey,20274,189,1159,2718
1090,2020-10-29,union,new jersey,20363,89,1220,2956
1091,2020-10-30,union,new jersey,20581,218,1191,3050
1092,2020-10-31,union,new jersey,20720,139,1347,3252
1093,2020-11-01,union,new jersey,20842,122,1380,3482
1094,2020-11-02,union,new jersey,20988,146,1419,3530
1095,2020-11-03,union,new jersey,21187,199,1565,3607
1096,2020-11-04,union,new jersey,21433,246,1559,3650
1097,2020-11-05,union,new jersey,21583,150,1736,3823
1098,2020-11-06,union,new jersey,21772,189,1859,3836
1099,2020-11-07,union,new jersey,22067,295,1905,3867
1100,2020-11-08,union,new jersey,22222,155,2102,3992
1101,2020-11-09,union,new jersey,22407,185,2111,4111
1102,2020-11-10,union,new jersey,22752,345,2042,4171
1103,2020-11-11,union,new jersey,22992,240,2091,4290
1104,2020-11-12,union,new jersey,23319,327,2087,4308
1105,2020-11-13,union,new jersey,23631,312,1977,4248
1106,2020-11-14,union,new jersey,23972,341,1962,4001
1107,2020-11-15,union,new jersey,24324,352,1890,4101
1108,2020-11-16,union,new jersey,24518,194,2000,4089
1109,2020-11-17,union,new jersey,24794,276,2129,4132
1110,2020-11-18,union,new jersey,25083,289,2199,4057
1111,2020-11-19,union,new jersey,25406,323,2221,4060
1112,2020-11-20,union,new jersey,25608,202,2271,4142
1113,2020-11-21,union,new jersey,25934,326,2039,4068
1114,2020-11-22,union,new jersey,26214,280,2211,
1115,2020-11-23,union,new jersey,26518,304,2089,
1116,2020-11-24,union,new jersey,26923,405,2003,
1117,2020-11-25,union,new jersey,27282,359,1858,
1118,2020-11-26,union,new jersey,27627,345,1839,
1119,2020-11-27,union,new jersey,27879,252,1871,
1120,2020-11-28,union,new jersey,27973,94,2029,
1121,2020-11-29,union,new jersey,28425,452,,
1122,2020-11-30,union,new jersey,28607,182,,
1123,2020-12-01,union,new jersey,28926,319,,
1124,2020-12-02,union,new jersey,29140,214,,
1125,2020-12-03,union,new jersey,29466,326,,
1126,2020-12-04,union,new jersey,29750,284,,
1127,2020-12-05,union,new jersey,30002,252,,
1128,2020-03-20,norfolk,virginia,1,1,7,42
1129,2020-03-21,norfolk,virginia,3,2,7,52
1130,2020-03-22,norfolk,virginia,3,0,11,56
1131,2020-03-23,norfolk,virginia,4,1,13,56
1132,2020-03-24,norfolk,virginia,5,1,22,67
1133,2020-03-25,norfolk,virginia,5,0,28,72
1134,2020-03-26,norfolk,virginia,6,1,31,78
1135,2020-03-27,norfolk,virginia,8,2,35,80
1136,2020-03-28,norfolk,virginia,10,2,45,80
1137,2020-03-29,norfolk,virginia,14,4,45,76
1138,2020-03-30,norfolk,virginia,17,3,43,82
1139,2020-03-31,norfolk,virginia,27,10,45,70
1140,2020-04-01,norfolk,virginia,33,6,44,66
1141,2020-04-02,norfolk,virginia,37,4,47,68
1142,2020-04-03,norfolk,virginia,43,6,45,65
1143,2020-04-04,norfolk,virginia,55,12,35,54
1144,2020-04-05,norfolk,virginia,59,4,31,52
1145,2020-04-06,norfolk,virginia,60,1,39,53
1146,2020-04-07,norfolk,virginia,72,12,25,46
1147,2020-04-08,norfolk,virginia,77,5,22,49
1148,2020-04-09,norfolk,virginia,84,7,21,52
1149,2020-04-10,norfolk,virginia,88,4,20,53
1150,2020-04-11,norfolk,virginia,90,2,19,79
1151,2020-04-12,norfolk,virginia,90,0,21,89
1152,2020-04-13,norfolk,virginia,99,9,14,85
1153,2020-04-14,norfolk,virginia,97,-2,21,91
1154,2020-04-15,norfolk,virginia,99,2,27,93
1155,2020-04-16,norfolk,virginia,105,6,31,93
1156,2020-04-17,norfolk,virginia,108,3,33,96
1157,2020-04-18,norfolk,virginia,109,1,60,102
1158,2020-04-19,norfolk,virginia,111,2,68,110
1159,2020-04-20,norfolk,virginia,113,2,71,126
1160,2020-04-21,norfolk,virginia,118,5,70,133
1161,2020-04-22,norfolk,virginia,126,8,66,125
1162,2020-04-23,norfolk,virginia,136,10,62,134
1163,2020-04-24,norfolk,virginia,141,5,63,133
1164,2020-04-25,norfolk,virginia,169,28,42,121
1165,2020-04-26,norfolk,virginia,179,10,42,125
1166,2020-04-27,norfolk,virginia,184,5,55,124
1167,2020-04-28,norfolk,virginia,188,4,63,131
1168,2020-04-29,norfolk,virginia,192,4,59,135
1169,2020-04-30,norfolk,virginia,198,6,72,140
1170,2020-05-01,norfolk,virginia,204,6,70,145
1171,2020-05-02,norfolk,virginia,211,7,79,139
1172,2020-05-03,norfolk,virginia,221,10,83,129
1173,2020-05-04,norfolk,virginia,239,18,69,122
1174,2020-05-05,norfolk,virginia,251,12,68,119
1175,2020-05-06,norfolk,virginia,251,0,76,119
1176,2020-05-07,norfolk,virginia,270,19,68,107
1177,2020-05-08,norfolk,virginia,274,4,75,114
1178,2020-05-09,norfolk,virginia,290,16,60,103
1179,2020-05-10,norfolk,virginia,304,14,46,95
1180,2020-05-11,norfolk,virginia,308,4,53,124
1181,2020-05-12,norfolk,virginia,319,11,51,131
1182,2020-05-13,norfolk,virginia,327,8,43,124
1183,2020-05-14,norfolk,virginia,338,11,39,114
1184,2020-05-15,norfolk,virginia,349,11,39,121
1185,2020-05-16,norfolk,virginia,350,1,43,140
1186,2020-05-17,norfolk,virginia,350,0,49,153
1187,2020-05-18,norfolk,virginia,361,11,71,160
1188,2020-05-19,norfolk,virginia,370,9,80,160
1189,2020-05-20,norfolk,virginia,370,0,81,169
1190,2020-05-21,norfolk,virginia,377,7,75,175
1191,2020-05-22,norfolk,virginia,388,11,82,172
1192,2020-05-23,norfolk,virginia,393,5,97,169
1193,2020-05-24,norfolk,virginia,399,6,104,184
1194,2020-05-25,norfolk,virginia,432,33,89,157
1195,2020-05-26,norfolk,virginia,450,18,80,146
1196,2020-05-27,norfolk,virginia,451,1,88,154
1197,2020-05-28,norfolk,virginia,452,1,100,167
1198,2020-05-29,norfolk,virginia,470,18,90,160
1199,2020-05-30,norfolk,virginia,490,20,72,153
1200,2020-05-31,norfolk,virginia,503,13,80,157
1201,2020-06-01,norfolk,virginia,521,18,68,147
1202,2020-06-02,norfolk,virginia,530,9,66,151
1203,2020-06-03,norfolk,virginia,539,9,66,159
1204,2020-06-04,norfolk,virginia,552,13,67,152
1205,2020-06-05,norfolk,virginia,560,8,70,147
1206,2020-06-06,norfolk,virginia,562,2,81,161
1207,2020-06-07,norfolk,virginia,583,21,77,154
1208,2020-06-08,norfolk,virginia,589,6,79,157
1209,2020-06-09,norfolk,virginia,596,7,85,151
1210,2020-06-10,norfolk,virginia,605,9,93,166
1211,2020-06-11,norfolk,virginia,619,14,85,176
1212,2020-06-12,norfolk,virginia,630,11,77,192
1213,2020-06-13,norfolk,virginia,643,13,80,199
1214,2020-06-14,norfolk,virginia,660,17,77,195
1215,2020-06-15,norfolk,virginia,668,8,78,221
1216,2020-06-16,norfolk,virginia,681,13,66,234
1217,2020-06-17,norfolk,virginia,698,17,73,236
1218,2020-06-18,norfolk,virginia,704,6,91,283
1219,2020-06-19,norfolk,virginia,707,3,115,293
1220,2020-06-20,norfolk,virginia,723,16,119,344
1221,2020-06-21,norfolk,virginia,737,14,118,335
1222,2020-06-22,norfolk,virginia,746,9,143,359
1223,2020-06-23,norfolk,virginia,747,1,168,415
1224,2020-06-24,norfolk,virginia,771,24,163,423
1225,2020-06-25,norfolk,virginia,795,24,192,494
1226,2020-06-26,norfolk,virginia,822,27,178,538
1227,2020-06-27,norfolk,virginia,842,20,225,606
1228,2020-06-28,norfolk,virginia,855,13,217,693
1229,2020-06-29,norfolk,virginia,889,34,216,699
1230,2020-06-30,norfolk,virginia,915,26,247,691
1231,2020-07-01,norfolk,virginia,934,19,260,808
1232,2020-07-02,norfolk,virginia,987,53,302,901
1233,2020-07-03,norfolk,virginia,1000,13,360,1020
1234,2020-07-04,norfolk,virginia,1067,67,381,1067
1235,2020-07-05,norfolk,virginia,1072,5,476,1083
1236,2020-07-06,norfolk,virginia,1105,33,483,1109
1237,2020-07-07,norfolk,virginia,1162,57,444,1167
1238,2020-07-08,norfolk,virginia,1194,32,548,1195
1239,2020-07-09,norfolk,virginia,1289,95,599,1200
1240,2020-07-10,norfolk,virginia,1360,71,660,1222
1241,2020-07-11,norfolk,virginia,1448,88,686,1213
1242,2020-07-12,norfolk,virginia,1548,100,607,1223
1243,2020-07-13,norfolk,virginia,1588,40,626,1191
1244,2020-07-14,norfolk,virginia,1606,18,723,1208
1245,2020-07-15,norfolk,virginia,1742,136,647,1195
1246,2020-07-16,norfolk,virginia,1888,146,601,1192
1247,2020-07-17,norfolk,virginia,2020,132,562,1160
1248,2020-07-18,norfolk,virginia,2134,114,527,1051
1249,2020-07-19,norfolk,virginia,2155,21,616,1055
1250,2020-07-20,norfolk,virginia,2214,59,565,1131
1251,2020-07-21,norfolk,virginia,2329,115,485,1096
1252,2020-07-22,norfolk,virginia,2389,60,548,1104
1253,2020-07-23,norfolk,virginia,2489,100,591,1007
1254,2020-07-24,norfolk,virginia,2582,93,598,1047
1255,2020-07-25,norfolk,virginia,2661,79,524,1039
1256,2020-07-26,norfolk,virginia,2771,110,439,932
1257,2020-07-27,norfolk,virginia,2779,8,566,924
1258,2020-07-28,norfolk,virginia,2814,35,611,973
1259,2020-07-29,norfolk,virginia,2937,123,556,865
1260,2020-07-30,norfolk,virginia,3080,143,416,778
1261,2020-07-31,norfolk,virginia,3180,100,449,715
1262,2020-08-01,norfolk,virginia,3185,5,515,759
1263,2020-08-02,norfolk,virginia,3210,25,493,772
1264,2020-08-03,norfolk,virginia,3345,135,358,657
1265,2020-08-04,norfolk,virginia,3425,80,362,607
1266,2020-08-05,norfolk,virginia,3493,68,309,569
1267,2020-08-06,norfolk,virginia,3496,3,362,595
1268,2020-08-07,norfolk,virginia,3629,133,266,490
1269,2020-08-08,norfolk,virginia,3700,71,244,464
1270,2020-08-09,norfolk,virginia,3703,3,279,461
1271,2020-08-10,norfolk,virginia,3703,0,299,461
1272,2020-08-11,norfolk,virginia,3787,84,245,458
1273,2020-08-12,norfolk,virginia,3802,15,260,458
1274,2020-08-13,norfolk,virginia,3858,56,233,439
1275,2020-08-14,norfolk,virginia,3895,37,224,433
1276,2020-08-15,norfolk,virginia,3944,49,220,390
1277,2020-08-16,norfolk,virginia,3982,38,182,379
1278,2020-08-17,norfolk,virginia,4002,20,162,392
1279,2020-08-18,norfolk,virginia,4032,30,213,374
1280,2020-08-19,norfolk,virginia,4062,30,198,367
1281,2020-08-20,norfolk,virginia,4091,29,206,359
1282,2020-08-21,norfolk,virginia,4119,28,209,349
1283,2020-08-22,norfolk,virginia,4164,45,170,317
1284,2020-08-23,norfolk,virginia,4164,0,197,320
1285,2020-08-24,norfolk,virginia,4164,0,230,369
1286,2020-08-25,norfolk,virginia,4245,81,161,292
1287,2020-08-26,norfolk,virginia,4260,15,169,285
1288,2020-08-27,norfolk,virginia,4297,37,153,280
1289,2020-08-28,norfolk,virginia,4328,31,140,284
1290,2020-08-29,norfolk,virginia,4334,6,147,296
1291,2020-08-30,norfolk,virginia,4361,27,123,286
1292,2020-08-31,norfolk,virginia,4394,33,139,257
1293,2020-09-01,norfolk,virginia,4406,12,131,270
1294,2020-09-02,norfolk,virginia,4429,23,116,256
1295,2020-09-03,norfolk,virginia,4450,21,127,257
1296,2020-09-04,norfolk,virginia,4468,18,144,253
1297,2020-09-05,norfolk,virginia,4481,13,149,242
1298,2020-09-06,norfolk,virginia,4484,3,163,261
1299,2020-09-07,norfolk,virginia,4533,49,118,212
1300,2020-09-08,norfolk,virginia,4537,4,139,227
1301,2020-09-09,norfolk,virginia,4545,8,140,220
1302,2020-09-10,norfolk,virginia,4577,32,130,204
1303,2020-09-11,norfolk,virginia,4612,35,109,188
1304,2020-09-12,norfolk,virginia,4630,18,93,192
1305,2020-09-13,norfolk,virginia,4647,17,98,177
1306,2020-09-14,norfolk,virginia,4651,4,94,189
1307,2020-09-15,norfolk,virginia,4676,25,88,194
1308,2020-09-16,norfolk,virginia,4685,9,80,196
1309,2020-09-17,norfolk,virginia,4707,22,74,184
1310,2020-09-18,norfolk,virginia,4721,14,79,179
1311,2020-09-19,norfolk,virginia,4723,2,99,211
1312,2020-09-20,norfolk,virginia,4745,22,79,191
1313,2020-09-21,norfolk,virginia,4745,0,95,208
1314,2020-09-22,norfolk,virginia,4764,19,106,191
1315,2020-09-23,norfolk,virginia,4765,1,116,203
1316,2020-09-24,norfolk,virginia,4781,16,110,215
1317,2020-09-25,norfolk,virginia,4800,19,100,217
1318,2020-09-26,norfolk,virginia,4822,22,112,223
1319,2020-09-27,norfolk,virginia,4824,2,112,221
1320,2020-09-28,norfolk,virginia,4840,16,113,224
1321,2020-09-29,norfolk,virginia,4870,30,85,215
1322,2020-09-30,norfolk,virginia,4881,11,87,211
1323,2020-10-01,norfolk,virginia,4891,10,105,231
1324,2020-10-02,norfolk,virginia,4900,9,117,245
1325,2020-10-03,norfolk,virginia,4934,34,111,235
1326,2020-10-04,norfolk,virginia,4936,2,109,243
1327,2020-10-05,norfolk,virginia,4953,17,111,226
1328,2020-10-06,norfolk,virginia,4955,2,130,254
1329,2020-10-07,norfolk,virginia,4968,13,124,251
1330,2020-10-08,norfolk,virginia,4996,28,126,247
1331,2020-10-09,norfolk,virginia,5017,21,128,265
1332,2020-10-10,norfolk,virginia,5045,28,124,261
1333,2020-10-11,norfolk,virginia,5045,0,134,285
1334,2020-10-12,norfolk,virginia,5064,19,115,267
1335,2020-10-13,norfolk,virginia,5085,21,124,284
1336,2020-10-14,norfolk,virginia,5092,7,127,303
1337,2020-10-15,norfolk,virginia,5122,30,121,297
1338,2020-10-16,norfolk,virginia,5145,23,137,300
1339,2020-10-17,norfolk,virginia,5169,24,137,324
1340,2020-10-18,norfolk,virginia,5179,10,151,315
1341,2020-10-19,norfolk,virginia,5179,0,152,355
1342,2020-10-20,norfolk,virginia,5209,30,160,354
1343,2020-10-21,norfolk,virginia,5219,10,176,370
1344,2020-10-22,norfolk,virginia,5243,24,176,366
1345,2020-10-23,norfolk,virginia,5282,39,163,367
1346,2020-10-24,norfolk,virginia,5306,24,187,395
1347,2020-10-25,norfolk,virginia,5330,24,164,397
1348,2020-10-26,norfolk,virginia,5331,1,203,397
1349,2020-10-27,norfolk,virginia,5369,38,194,408
1350,2020-10-28,norfolk,virginia,5395,26,194,410
1351,2020-10-29,norfolk,virginia,5419,24,190,397
1352,2020-10-30,norfolk,virginia,5445,26,204,384
1353,2020-10-31,norfolk,virginia,5493,48,208,370
1354,2020-11-01,norfolk,virginia,5494,1,233,378
1355,2020-11-02,norfolk,virginia,5534,40,194,431
1356,2020-11-03,norfolk,virginia,5563,29,214,474
1357,2020-11-04,norfolk,virginia,5589,26,216,494
1358,2020-11-05,norfolk,virginia,5609,20,207,507
1359,2020-11-06,norfolk,virginia,5649,40,180,495
1360,2020-11-07,norfolk,virginia,5701,52,162,477
1361,2020-11-08,norfolk,virginia,5727,26,145,517
1362,2020-11-09,norfolk,virginia,5728,1,237,569
1363,2020-11-10,norfolk,virginia,5777,49,260,567
1364,2020-11-11,norfolk,virginia,5805,28,278,573
1365,2020-11-12,norfolk,virginia,5816,11,300,585
1366,2020-11-13,norfolk,virginia,5829,13,315,579
1367,2020-11-14,norfolk,virginia,5863,34,315,560
1368,2020-11-15,norfolk,virginia,5872,9,372,656
1369,2020-11-16,norfolk,virginia,5965,93,332,563
1370,2020-11-17,norfolk,virginia,6037,72,307,529
1371,2020-11-18,norfolk,virginia,6083,46,295,534
1372,2020-11-19,norfolk,virginia,6116,33,285,538
1373,2020-11-20,norfolk,virginia,6144,28,264,584
1374,2020-11-21,norfolk,virginia,6178,34,245,608
1375,2020-11-22,norfolk,virginia,6244,66,284,
1376,2020-11-23,norfolk,virginia,6297,53,231,
1377,2020-11-24,norfolk,virginia,6344,47,222,
1378,2020-11-25,norfolk,virginia,6378,34,239,
1379,2020-11-26,norfolk,virginia,6401,23,253,
1380,2020-11-27,norfolk,virginia,6408,7,320,
1381,2020-11-28,norfolk,virginia,6423,15,363,
1382,2020-11-29,norfolk,virginia,6528,105,,
1383,2020-11-30,norfolk,virginia,6528,0,,
1384,2020-12-01,norfolk,virginia,6566,38,,
1385,2020-12-02,norfolk,virginia,6617,51,,
1386,2020-12-03,norfolk,virginia,6654,37,,
1387,2020-12-04,norfolk,virginia,6728,74,,
1388,2020-12-05,norfolk,virginia,6786,58,,
1389,2020-03-05,nassau,new york,1,1,40,381
1390,2020-03-06,nassau,new york,4,3,47,750
1391,2020-03-07,nassau,new york,4,0,75,1230
1392,2020-03-08,nassau,new york,5,1,93,1895
1393,2020-03-09,nassau,new york,17,12,92,2425
1394,2020-03-10,nassau,new york,19,2,112,2850
1395,2020-03-11,nassau,new york,28,9,155,3257
1396,2020-03-12,nassau,new york,41,13,341,3873
1397,2020-03-13,nassau,new york,51,10,703,4606
1398,2020-03-14,nassau,new york,79,28,1155,5458
1399,2020-03-15,nassau,new york,98,19,1802,6347
1400,2020-03-16,nassau,new york,109,11,2333,7235
1401,2020-03-17,nassau,new york,131,22,2738,8413
1402,2020-03-18,nassau,new york,183,52,3102,9372
1403,2020-03-19,nassau,new york,382,199,3532,10205
1404,2020-03-20,nassau,new york,754,372,3903,11270
1405,2020-03-21,nassau,new york,1234,480,4303,12112
1406,2020-03-22,nassau,new york,1900,666,4545,12498
1407,2020-03-23,nassau,new york,2442,542,4902,13174
1408,2020-03-24,nassau,new york,2869,427,5675,13741
1409,2020-03-25,nassau,new york,3285,416,6270,15263
1410,2020-03-26,nassau,new york,3914,629,6673,16226
1411,2020-03-27,nassau,new york,4657,743,7367,16855
1412,2020-03-28,nassau,new york,5537,880,7809,17047
1413,2020-03-29,nassau,new york,6445,908,7953,17108
1414,2020-03-30,nassau,new york,7344,899,8272,17014
1415,2020-03-31,nassau,new york,8544,1200,8066,16706
1416,2020-04-01,nassau,new york,9555,1011,8993,17160
1417,2020-04-02,nassau,new york,10587,1032,9553,17185
1418,2020-04-03,nassau,new york,12024,1437,9488,16515
1419,2020-04-04,nassau,new york,13346,1322,9238,15834
1420,2020-04-05,nassau,new york,14398,1052,9155,15615
1421,2020-04-06,nassau,new york,15616,1218,8742,15061
1422,2020-04-07,nassau,new york,16610,994,8640,14469
1423,2020-04-08,nassau,new york,18548,1938,8167,13007
1424,2020-04-09,nassau,new york,20140,1592,7632,11984
1425,2020-04-10,nassau,new york,21512,1372,7027,11253
1426,2020-04-11,nassau,new york,22584,1072,6596,11214
1427,2020-04-12,nassau,new york,23553,969,6460,10969
1428,2020-04-13,nassau,new york,24358,805,6319,10507
1429,2020-04-14,nassau,new york,25250,892,5829,9835
1430,2020-04-15,nassau,new york,26715,1465,4840,8790
1431,2020-04-16,nassau,new york,27772,1057,4352,8082
1432,2020-04-17,nassau,new york,28539,767,4226,7622
1433,2020-04-18,nassau,new york,29180,641,4618,7339
1434,2020-04-19,nassau,new york,30013,833,4509,6767
1435,2020-04-20,nassau,new york,30677,664,4188,6288
1436,2020-04-21,nassau,new york,31079,402,4006,6073
1437,2020-04-22,nassau,new york,31555,476,3950,5795
1438,2020-04-23,nassau,new york,32124,569,3730,5469
1439,2020-04-24,nassau,new york,32765,641,3396,5047
1440,2020-04-25,nassau,new york,33798,1033,2721,4230
1441,2020-04-26,nassau,new york,34522,724,2258,3695
1442,2020-04-27,nassau,new york,34865,343,2100,3472
1443,2020-04-28,nassau,new york,35085,220,2067,3349
1444,2020-04-29,nassau,new york,35505,420,1845,3082
1445,2020-04-30,nassau,new york,35854,349,1739,2889
1446,2020-05-01,nassau,new york,36161,307,1651,2703
1447,2020-05-02,nassau,new york,36519,358,1509,2514
1448,2020-05-03,nassau,new york,36780,261,1437,2356
1449,2020-05-04,nassau,new york,36965,185,1372,2260
1450,2020-05-05,nassau,new york,37152,187,1282,2143
1451,2020-05-06,nassau,new york,37350,198,1237,2018
1452,2020-05-07,nassau,new york,37593,243,1150,1894
1453,2020-05-08,nassau,new york,37812,219,1052,1796
1454,2020-05-09,nassau,new york,38028,216,1005,1698
1455,2020-05-10,nassau,new york,38217,189,919,1620
1456,2020-05-11,nassau,new york,38337,120,888,1570
1457,2020-05-12,nassau,new york,38434,97,861,1540
1458,2020-05-13,nassau,new york,38587,153,781,1447
1459,2020-05-14,nassau,new york,38743,156,744,1397
